"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Italy","Donor","DAC","EU","2017-12-22",2009,"GNI","Constant Prices",1758024.296048
"Italy","Donor","DAC","EU","2017-12-22",2009,"IA_Bilateral_ODA","Constant Prices",738.840888
"Italy","Donor","DAC","EU","2017-12-22",2009,"IA6_Debt_Relief","Constant Prices",147.160009
"Italy","Donor","DAC","EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0
"Italy","Donor","DAC","EU","2017-12-22",2009,"IB_Multilateral_ODA","Constant Prices",2046.480297
"Italy","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA","Constant Prices",893.92
"Italy","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Bilateral","Constant Prices",249.31
"Italy","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",644.61
"Italy","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA","Constant Prices",961.04
"Italy","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA_Bilateral","Constant Prices",205.1
"Italy","Donor","DAC","EU","2017-12-22",2009,"Total_ODA_ONE","Constant Prices",2638.161176
"Italy","Donor","DAC","EU","2017-12-22",2010,"Africa_Fragile_ODA","Constant Prices",807.26
"Italy","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA","Constant Prices",1065.9
"Italy","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA_Bilateral","Constant Prices",172.87
"Italy","Donor","DAC","EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",469.102503
"Italy","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA","Constant Prices",1201.33
"Italy","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Constant Prices",253.44
"Italy","Donor","DAC","EU","2017-12-22",2010,"GNI","Constant Prices",1791635.905569
"Italy","Donor","DAC","EU","2017-12-22",2010,"IA_Bilateral_ODA","Constant Prices",672.015538
"Italy","Donor","DAC","EU","2017-12-22",2010,"IA6_Debt_Relief","Constant Prices",202.913035
"Italy","Donor","DAC","EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",3.062905
"Italy","Donor","DAC","EU","2017-12-22",2010,"IB_Multilateral_ODA","Constant Prices",1980.486816
"Italy","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA","Constant Prices",933.16
"Italy","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Bilateral","Constant Prices",192.45
"Italy","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",740.71
"Italy","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA","Constant Prices",955.62
"Italy","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA_Bilateral","Constant Prices",151.82
"Italy","Donor","DAC","EU","2017-12-22",2010,"Total_ODA_ONE","Constant Prices",2449.589319
"Italy","Donor","DAC","EU","2017-12-22",2011,"Africa_Fragile_ODA","Constant Prices",705.17
"Italy","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA","Constant Prices",1082.58
"Italy","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA_Bilateral","Constant Prices",216.15
"Italy","Donor","DAC","EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",876.462683
"Italy","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA","Constant Prices",1027.71
"Italy","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Constant Prices",257.93
"Italy","Donor","DAC","EU","2017-12-22",2011,"GNI","Constant Prices",1813868.733823
"Italy","Donor","DAC","EU","2017-12-22",2011,"IA_Bilateral_ODA","Constant Prices",1415.043783
"Italy","Donor","DAC","EU","2017-12-22",2011,"IA6_Debt_Relief","Constant Prices",538.5811
"Italy","Donor","DAC","EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",435.904391
"Italy","Donor","DAC","EU","2017-12-22",2011,"IB_Multilateral_ODA","Constant Prices",2180.062138
"Italy","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA","Constant Prices",787.57
"Italy","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Bilateral","Constant Prices",175.57
"Italy","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",612
"Italy","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA","Constant Prices",872.81
"Italy","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA_Bilateral","Constant Prices",172.3
"Italy","Donor","DAC","EU","2017-12-22",2011,"Total_ODA_ONE","Constant Prices",3056.524821
"Italy","Donor","DAC","EU","2017-12-22",2012,"Africa_Fragile_ODA","Constant Prices",619.18
"Italy","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA","Constant Prices",886.75
"Italy","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA_Bilateral","Constant Prices",97.72
"Italy","Donor","DAC","EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",551.439637
"Italy","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA","Constant Prices",908.01
"Italy","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Constant Prices",194.55
"Italy","Donor","DAC","EU","2017-12-22",2012,"GNI","Constant Prices",1771832.375404
"Italy","Donor","DAC","EU","2017-12-22",2012,"IA_Bilateral_ODA","Constant Prices",553.3373
"Italy","Donor","DAC","EU","2017-12-22",2012,"IA6_Debt_Relief","Constant Prices",1.897663
"Italy","Donor","DAC","EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Constant Prices",218.754453
"Italy","Donor","DAC","EU","2017-12-22",2012,"IB_Multilateral_ODA","Constant Prices",1873.835974
"Italy","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA","Constant Prices",620.49
"Italy","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Bilateral","Constant Prices",132.08
"Italy","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Constant Prices",488.41
"Italy","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA","Constant Prices",687.94
"Italy","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA_Bilateral","Constant Prices",88.7
"Italy","Donor","DAC","EU","2017-12-22",2012,"Total_ODA_ONE","Constant Prices",2425.275611
"Italy","Donor","DAC","EU","2017-12-22",2013,"Africa_Fragile_ODA","Constant Prices",696.48
"Italy","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA","Constant Prices",1008
"Italy","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA_Bilateral","Constant Prices",116.92
"Italy","Donor","DAC","EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",732.853531
"Italy","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA","Constant Prices",1056.83
"Italy","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Constant Prices",173.56
"Italy","Donor","DAC","EU","2017-12-22",2013,"GNI","Constant Prices",1746249.736567
"Italy","Donor","DAC","EU","2017-12-22",2013,"IA_Bilateral_ODA","Constant Prices",735.745927
"Italy","Donor","DAC","EU","2017-12-22",2013,"IA6_Debt_Relief","Constant Prices",2.892396
"Italy","Donor","DAC","EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Constant Prices",342.337598
"Italy","Donor","DAC","EU","2017-12-22",2013,"IB_Multilateral_ODA","Constant Prices",2173.674106
"Italy","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA","Constant Prices",807.85
"Italy","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Bilateral","Constant Prices",130.74
"Italy","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Constant Prices",677.11
"Italy","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA","Constant Prices",834.42
"Italy","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA_Bilateral","Constant Prices",96.88
"Italy","Donor","DAC","EU","2017-12-22",2013,"Total_ODA_ONE","Constant Prices",2906.527637
"Italy","Donor","DAC","EU","2017-12-22",2014,"Africa_Fragile_ODA","Constant Prices",766.49
"Italy","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA","Constant Prices",1080.61
"Italy","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA_Bilateral","Constant Prices",163.79
"Italy","Donor","DAC","EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1153.439624
"Italy","Donor","DAC","EU","2017-12-22",2014,"Fragile_State_ODA","Constant Prices",1131.12
"Italy","Donor","DAC","EU","2017-12-22",2014,"Fragile_State_ODA_Bilateral","Constant Prices",207.09
"Italy","Donor","DAC","EU","2017-12-22",2014,"GNI","Constant Prices",1801539.088871
"Italy","Donor","DAC","EU","2017-12-22",2014,"IA_Bilateral_ODA","Constant Prices",1154.482806
"Italy","Donor","DAC","EU","2017-12-22",2014,"IA6_Debt_Relief","Constant Prices",1.043182
"Italy","Donor","DAC","EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Constant Prices",706.621211
"Italy","Donor","DAC","EU","2017-12-22",2014,"IB_Multilateral_ODA","Constant Prices",2218.34338
"Italy","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA","Constant Prices",808.54
"Italy","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Bilateral","Constant Prices",144.94
"Italy","Donor","DAC","EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Constant Prices",663.6
"Italy","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA","Constant Prices",883.85
"Italy","Donor","DAC","EU","2017-12-22",2014,"SSA_ODA_Bilateral","Constant Prices",136.79
"Italy","Donor","DAC","EU","2017-12-22",2014,"Total_ODA_ONE","Constant Prices",3371.783004
"Italy","Donor","DAC","EU","2017-12-22",2015,"Africa_Fragile_ODA","Constant Prices",731.2
"Italy","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA","Constant Prices",1071.1
"Italy","Donor","DAC","EU","2017-12-22",2015,"Africa_ODA_Bilateral","Constant Prices",252.12
"Italy","Donor","DAC","EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",1748.53
"Italy","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA","Constant Prices",1206.18
"Italy","Donor","DAC","EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Constant Prices",382.22
"Italy","Donor","DAC","EU","2017-12-22",2015,"GNI","Constant Prices",1811822.37
"Italy","Donor","DAC","EU","2017-12-22",2015,"IA_Bilateral_ODA","Constant Prices",1829.36
"Italy","Donor","DAC","EU","2017-12-22",2015,"IA6_Debt_Relief","Constant Prices",80.83
"Italy","Donor","DAC","EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Constant Prices",983.03
"Italy","Donor","DAC","EU","2017-12-22",2015,"IB_Multilateral_ODA","Constant Prices",2174
"Italy","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA","Constant Prices",870.3
"Italy","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Bilateral","Constant Prices",280.25
"Italy","Donor","DAC","EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Constant Prices",590.05
"Italy","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA","Constant Prices",862.32
"Italy","Donor","DAC","EU","2017-12-22",2015,"SSA_ODA_Bilateral","Constant Prices",196.06
"Italy","Donor","DAC","EU","2017-12-22",2015,"Total_ODA_ONE","Constant Prices",3922.53
"Italy","Donor","DAC","EU","2017-12-22",2016,"Africa_Fragile_ODA","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"Africa_ODA_Bilateral","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",2169.443019
"Italy","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"GNI","Constant Prices",1835597.488067
"Italy","Donor","DAC","EU","2017-12-22",2016,"IA_Bilateral_ODA","Constant Prices",2312.952624
"Italy","Donor","DAC","EU","2017-12-22",2016,"IA6_Debt_Relief","Constant Prices",143.509605
"Italy","Donor","DAC","EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Constant Prices",1650.400097
"Italy","Donor","DAC","EU","2017-12-22",2016,"IB_Multilateral_ODA","Constant Prices",2499.554754
"Italy","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Bilateral","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"SSA_ODA_Bilateral","Constant Prices",NA
"Italy","Donor","DAC","EU","2017-12-22",2016,"Total_ODA_ONE","Constant Prices",4668.997773
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_Fragile_ODA","Constant Prices",1040
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_ODA","Constant Prices",1455.24
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Africa_ODA_Bilateral","Constant Prices",877.27
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",3938.038768
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA","Constant Prices",1872.32
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Constant Prices",1120.75
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"GNI","Constant Prices",4242580.391516
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"IA_Bilateral_ODA","Constant Prices",5418.827698
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"IA6_Debt_Relief","Constant Prices",1480.78893
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Constant Prices",1.594283
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"IB_Multilateral_ODA","Constant Prices",1799.664313
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA","Constant Prices",1568.85
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Bilateral","Constant Prices",969.83
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Constant Prices",599.02
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"SSA_ODA","Constant Prices",1328.39
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"SSA_ODA_Bilateral","Constant Prices",801.99
"Japan","Donor","DAC","Non-EU","2017-12-22",2007,"Total_ODA_ONE","Constant Prices",5737.703081
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_Fragile_ODA","Constant Prices",1460.79
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_ODA","Constant Prices",2290.59
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Africa_ODA_Bilateral","Constant Prices",1310.95
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",4269.925179
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA","Constant Prices",2339.39
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Constant Prices",1146.05
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"GNI","Constant Prices",4207813.701787
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"IA_Bilateral_ODA","Constant Prices",5694.198844
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"IA6_Debt_Relief","Constant Prices",1424.273665
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.275395
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"IB_Multilateral_ODA","Constant Prices",2317.870446
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA","Constant Prices",2158.03
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Bilateral","Constant Prices",1166.85
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Constant Prices",991.18
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"SSA_ODA","Constant Prices",1976.95
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"SSA_ODA_Bilateral","Constant Prices",1067.73
"Japan","Donor","DAC","Non-EU","2017-12-22",2008,"Total_ODA_ONE","Constant Prices",6587.795625
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_Fragile_ODA","Constant Prices",1500.32
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_ODA","Constant Prices",2021.42
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Africa_ODA_Bilateral","Constant Prices",1120.01
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",5325.05593
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA","Constant Prices",2701.32
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Constant Prices",1494.31
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"GNI","Constant Prices",3920985.125394
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"IA_Bilateral_ODA","Constant Prices",4674.640033
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"IA6_Debt_Relief","Constant Prices",-650.415897
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.136238
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"IB_Multilateral_ODA","Constant Prices",2490.410029
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA","Constant Prices",2332.99
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Bilateral","Constant Prices",1394.88
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Constant Prices",938.11
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"SSA_ODA","Constant Prices",1816.7
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"SSA_ODA_Bilateral","Constant Prices",969.14
"Japan","Donor","DAC","Non-EU","2017-12-22",2009,"Total_ODA_ONE","Constant Prices",7815.465959
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_Fragile_ODA","Constant Prices",1918.62
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_ODA","Constant Prices",2476.92
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Africa_ODA_Bilateral","Constant Prices",1238.92
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",5203.003157
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA","Constant Prices",3716.97
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Constant Prices",2097.5
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"GNI","Constant Prices",4091841.70361
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"IA_Bilateral_ODA","Constant Prices",5333.449673
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"IA6_Debt_Relief","Constant Prices",130.446516
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.319829
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"IB_Multilateral_ODA","Constant Prices",2704.246564
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA","Constant Prices",3106.23
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Bilateral","Constant Prices",1830.71
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Constant Prices",1275.52
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"SSA_ODA","Constant Prices",2273.74
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"SSA_ODA_Bilateral","Constant Prices",1076.08
"Japan","Donor","DAC","Non-EU","2017-12-22",2010,"Total_ODA_ONE","Constant Prices",7907.249721
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_Fragile_ODA","Constant Prices",1546.64
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_ODA","Constant Prices",2109.46
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Africa_ODA_Bilateral","Constant Prices",1092.45
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",4775.379305
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA","Constant Prices",3455.77
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Constant Prices",2240.59
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"GNI","Constant Prices",4095505.494181
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"IA_Bilateral_ODA","Constant Prices",4841.533895
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"IA6_Debt_Relief","Constant Prices",66.15459
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Constant Prices",0.477578
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"IB_Multilateral_ODA","Constant Prices",2615.524445
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA","Constant Prices",2707.08
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Bilateral","Constant Prices",1658.76
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Constant Prices",1048.32
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA","Constant Prices",1974.8
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA_Bilateral","Constant Prices",1010.02
"Japan","Donor","DAC","Non-EU","2017-12-22",2011,"Total_ODA_ONE","Constant Prices",7390.90375
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_Fragile_ODA","Constant Prices",1877.72
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA","Constant Prices",2283.8
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA_Bilateral","Constant Prices",1172.35
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Constant Prices",4352.586919
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA","Constant Prices",3986.45
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Constant Prices",2546.72
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"GNI","Constant Prices",4163891.766079
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"IA_Bilateral_ODA","Constant Prices",4352.668503
"Japan","Donor","DAC","Non-EU","2017-12-22",2012,"IA6_Debt_Relief","Constant Prices",0.081584
